你的微信是我的动力,无粉丝牌,-1,老11比xxs实力摆着那
在下姬霸常,怼怼,11,xxs的中单的确不差 但是相比他的3就没那么吊了
childhood,怼怼,12,北京哭了
9000丶kobe,无粉丝牌,-1,666
愤怒的小黑球,无粉丝牌,-1,xxs的三还有人黑的
黑马,怼怼,10,vgj刘畅换ori
嘿哥,怼怼,12,现在是哪个队都那李逵没办法
walrus9527,无粉丝牌,-1,xinq比赛完后绝壁转会
EVERYTH,怼怼,11,IG对刀不重视给的资金也少，还坑着XXS和BBk不放
LongBB,无粉丝牌,-1,毒瘤总比送好
【剑来】,怼怼,6,boboka可惜了
鞋带很松,无粉丝牌,-1,武侠乂
尹天仇,怼怼,10,xxs打3哪不错了？举例？拿去年dac来说？？
喂自己袋盐,怼怼,7,龙神确实大气
红鲤鱼与绿鲤鱼与驴旅游,稻稻,4,几点开始
ob明哥,怼怼,13,卡卡真不差，你不能指望四号位拯救天下
EraGon.do,怼怼,3,希望ig赶紧踢了bbk别再耽误人家了
采蘑菇的小怪兽,怼怼,9,龙神你唱歌真好听！多唱几句
老子个签带配音！怕不怕？,怼怼,12,队太多了 实力太散
浪客剑心,怼怼,4,IG有什么好吹的。就是王思聪没钱。
itsTreesch,怼怼,10,你还真别说，BOBOKA换其他队 根本不可能带来多大提升
新疆小龙人总代理,怼怼,5,龙神龙神，微信群给新疆小龙神一个位置啊
YellowStar,无粉丝牌,-1,王思聪在最早那会把电竞工资合同恁正规了还好，后面就瞎搞了
cndota,军师,5,啥时候开始比赛水友们
川川贝,无粉丝牌,-1,六个队合并成3个队，碾压世界
半颗牙,无粉丝牌,-1,什么游戏
轩榭,怼怼,10,6666
此岸,无粉丝牌,-1,小学生这个坑逼 快踢了
吉吉,无粉丝牌,-1,今天没比赛吧
Pro_zsky,无粉丝牌,-1,xinq转会你说看不起我洛富贵
虔诚一世之歌,怼怼,10,绝活陈 精灵 小牛 先知 这些是中国队最怕的
梦里不知身是客,怼怼,9,卡卡是因为寄托的希望太大，但是表现只能说中规中矩
黑与白,兠兠,3,vgj只要换掉2号位 绝对起飞
你的微信是我的动力,无粉丝牌,-1,去年dac怕不是笑死我，还在回味去年
333221123,无粉丝牌,-1,其他人都不爱说话，他是个话唠
半颗牙,无粉丝牌,-1,游戏？
walrus9527,无粉丝牌,-1,说合并的，凭什么？你给钱？
qq_co8ig5xvl0em,无粉丝牌,-1,xxs转中单之前那阵不是天天被叼着打？
东邪,怼怼,1,今天没比赛吗
王添添,怼怼,10,磨错了
shenpy,怼怼,14,没4号位爹，老11皮鞋拉裤裆
JHarden,怼怼,3,wsc只是不在意dota分部了
何度、,怼怼,10,瞎
今夕何夕,无粉丝牌,-1,瞎？
/晕,无粉丝牌,-1,长枪三
勿言枫厌路窄江寒,怼怼,6,瞎子
泼洒,怼怼,11,无敌打3怎么样
cutyLan,怼怼,14,666
源小盆友,无粉丝牌,-1,Ti8以后绝对会战队大变动
龙神两米八,怼怼,5,明年全部合并之后cn应该会有很大的提升啊
站在凳子上的矮人狙击手,怼怼,7,换人了我皮鞋杨怎么玩
何度、,怼怼,10,好TM瞎
微微一笑,无粉丝牌,-1,12点了！
_归来,无粉丝牌,-1,长枪三啊
swrcx123456,怼怼,5,梦之队：cty、流畅、老十一、国土、随便来个5
Lubaoyu,无粉丝牌,-1,长枪三不要？
  ×   迟钝先生。,怼怼,7,流畅虽然很努力，但是是真的菜。。
shenpy,怼怼,14,波波卡估计合同快到期了，到时候自己走就好
小子，哥在这,怼怼,5,龙神不开珍宝吗
BOT Jason,无粉丝牌,-1,瞎子龙
哑舍,无粉丝牌,-1,瞎
JHarden,怼怼,3,wsc都上lol职业赛场了
ReGgaSHark,无粉丝牌,-1,长枪3真的没看见吗
小龙人、强无敌！,怼怼,5,长枪3
morfeeeee,怼怼,7,瞎子龙
9000丶zhou宝龙.我心飞翔,怼怼,17,..
Drisy,无粉丝牌,-1,长枪三啊 聋瞎
杨过儿,怼怼,5,3333333333
修改昵称,怼怼,10,流畅努力？我真没看出来
你的微信是我的动力,无粉丝牌,-1,合并的知道什么是合同吗
shenpy,怼怼,14,莫奈头 小明鞭 估计也都到期
半颗牙,无粉丝牌,-1,什么游戏
wwlxt1314,怼怼,13,666666666
晚饭+鱼,无粉丝牌,-1,今晚没比赛吗？？？
shenpy,怼怼,14,国内有钱的只有vg了
walrus9527,无粉丝牌,-1,ig就是把自己做宝搞
千夜飛,怼怼,9,梦之队5号位YAO啊
源小盆友,无粉丝牌,-1,Ig解散得了
想退出要趁早,无粉丝牌,-1,姜在哪
虔诚一世之歌,怼怼,10,无敌的三一般般 需要优势才能发挥
短笛短声,怼怼,8,搞点流星蝴蝶剑的招式，搞个吃鸡模式，就是这个武侠
xxhhysyl,无粉丝牌,-1,龙弟弟
cndota,军师,5,今晚没比赛？
青眼白龙,怼怼,13,1
王一碗的小饭碗,怼怼,9,那五号位肯定是我球博士了
YellowStar,无粉丝牌,-1,自从IG进军LPL了，王老板好像重心也不在刀塔上了
浪客剑心,怼怼,4,IG都搞了2年多了。还是没拉到大腿。
吉吉,无粉丝牌,-1,今天没比赛吗
年糕君,怼怼,13,233333333
给我小龙人一个面子,怼怼,11,龙神牛逼，龙神天秀！
此岸,无粉丝牌,-1,打比赛努力有用的话 还要什么天才
川川贝,无粉丝牌,-1,Dota2又不火搞那么多俱乐部不合并干嘛？
龙神招我做女婿,怼怼,10,厉害的弹幕大神请到面8微博下报名，要求对你们来说很低
是你想太多,怼怼,11,.
爱若如初,怼怼,10,国内最菜中单就是流畅了
shenpy,怼怼,14,太后要是想用莫奈头肯定会给他组队，但是太后估计没钱
王者大大?,怼怼,8,233333333333
修改昵称,怼怼,10,IG的中期，问题暴露出来多久了一直没解决
newqq_05lz1ti9r,无粉丝牌,-1,。。。。。
狂ペ飆＾,怼怼,9,Okay
阿联酋谢霆锋,无粉丝牌,-1,哈哈哈哈
black_hole,怼怼,13,巨龙巨龙，与众不同
EVERYTH,怼怼,11,IG管理层都在舔老板，根本就不重视DOTA
walrus9527,无粉丝牌,-1,说只有vg有钱的，ehome老板了解下
年糕君,怼怼,13,僵硬
333221123,无粉丝牌,-1,刘畅打个天梯菜还各种装逼
qq_co8ig5xvl0em,无粉丝牌,-1,说合并的就是弱治，你看哪个项目打不过要俱乐部合并一起去抢成绩
西柚风味,怼怼,8,梦之队肯定有rotk
啸速,怼怼,13,。。。
donqiudonqiu,怼怼,13,日常跳马
看完就飞,无粉丝牌,-1,0
吉吉,无粉丝牌,-1,今天没比赛吗
2279299951yy,无粉丝牌,-1,小肥也有钱
龙神牛逼【破音】,怼怼,4,菜逼就是菜逼还讲努力的喽，撸狗心态也学的
你的微信是我的动力,无粉丝牌,-1,ig老板是最有钱的
修改昵称,怼怼,10,流畅的对线难受
donqiudonqiu,怼怼,13,金蛇郎君呢
凝渊,怼怼,4,王老板都不管dota了  现在只关心lol
鞋带很松,无粉丝牌,-1,舔狗当道
给我小龙人一个面子,怼怼,11,2333333
鞋带很松,无粉丝牌,-1,龙神牛壁！龙神天秀（破音）
鞋带很松,无粉丝牌,-1,龙神牛壁！龙神天秀（破音）
shenpy,怼怼,14,ig能说出中期节奏不好，是因为波波卡想打架，这个队就是没救了
swrcx123456,怼怼,5,卖掉boboka再买几个韩援带王老板打lol不是美滋滋
马下惠,无粉丝牌,-1,现在世界范围内就没有一骑绝尘的3，国内更缺
渡天,怼怼,10,嫌弃Dota不火的  真替你感到羞耻
泼洒,怼怼,11,流畅很装逼的，boboka:CN 加油。流畅：戏精
……12,无粉丝牌,-1,王思聪不丢人吗，ig一轮游
甘尼梅德,无粉丝牌,-1,今天没比赛吗
修改昵称,怼怼,10,NB憋屈一如既往，哎
,怼怼,10,龙神龙神 胖头鱼有华佗药箱金疮药续命丸
浪客剑心,怼怼,4,IG有钱早把w33什么拉过来了
夜夜夜夜夜.,无粉丝牌,-1,IG的1 3上线天然劣 真是没见过优势的时候
2212,无粉丝牌,-1,努力没毛病啊 但是有的东西不是努力就行的 还得天赋
LFigure,怼怼,3,今天没比赛吗
修改昵称,怼怼,10,国内就没一个有特色的队伍
年糕君,怼怼,13,233333333
绿毛豆,怼怼,12,233333333333333
珍惜所有,怼怼,6,现在国内缺帅，不缺将
菠菜外围狗老11,怼怼,14,666666
龙神龙神你被打爆了嘛,怼怼,11,2333333
newqq_05lz1ti9r,无粉丝牌,-1,。。。。。。。
我可以插嘴吗,无粉丝牌,-1,23333333
我的爱已搁浅,无粉丝牌,-1,世界首负之子-思聪
2279299951yy,无粉丝牌,-1,小肥
鞋带很松,无粉丝牌,-1,宝马
啊夏夏,怼怼,7,1
龙神能不能送个饰品,怼怼,7,这游戏职业门槛高，没有新鲜血液加入，中国dota也就这样了
BloodPaladin,无粉丝牌,-1,小刘点子王
____顾墟丷,怼怼,11,666
葱皮,无粉丝牌,-1,差点跟着下去了
庭有枇杷,怼怼,6,Fgnb
菠菜外围狗老11,怼怼,14,666666
shenpy,怼怼,14,ig线上还劣势，波波卡10把8把打穿对面
小跑,无粉丝牌,-1,悬崖勒马
何度、,怼怼,10,6666666666
落叶,怼怼,7,王思聪只关心ig的LOL
黑与白,兠兠,3,刘畅打完这个比赛可以退役了 真的
何度、,怼怼,10,6666666666
！,无粉丝牌,-1,狗徒有钱能上失信名单？员工的工资都拖欠
2279299951yy,无粉丝牌,-1,小肥的牛壁
珍惜所有,怼怼,6,缺09 8师傅这种人
辣翅,无粉丝牌,-1,别转了 头晕
菠菜外围狗老11,怼怼,14,666666
shenpy,怼怼,14,你们可能不知道ig的比赛8成10杀
newqq_05lz1ti9r,无粉丝牌,-1,这马怎么能漂移
vphole,怼怼,12,…
夜夜夜夜夜.,无粉丝牌,-1,线上不劣 但是1 3号位很劣
BloodPaladin,无粉丝牌,-1,那叫甩尾
End,无粉丝牌,-1,开了啊
Pro_zsky,无粉丝牌,-1,小肥上失信名单了呀
NicholasTse,怼怼,7,62
虔诚一世之歌,怼怼,10,现在像566 xiao八 这样的大脑太少了
7911丶落叶,无粉丝牌,-1,1
zhou宝龙.缓一下,怼怼,12,新鲜血液也要老将带着打，看kky solo
夜夜夜夜夜.,无粉丝牌,-1,而且劣势局刷不起来的 IG的1根3
shenpy,怼怼,14,因为ig实力弱，下ig十杀的赚翻了，ig淘汰都快哭出来了
悟空😄,无粉丝牌,-1,今天有比赛吗
Shuaige123,无粉丝牌,-1,有钱人爱欠钱
kd,Kaer,9,m
Pro_zsky,无粉丝牌,-1,小肥上失信名单哪里看到的？
川川贝,无粉丝牌,-1,整个北美才几个队？我们搞那么多干嘛
YellowStar,无粉丝牌,-1,对了，王思聪今是不是上场打LOL了，好像前几天有新闻说这事
shenpy,怼怼,14,ig的十杀真的稳，毒狗亲爹
华东理工大学第一carry,怼怼,14,s
333221123,无粉丝牌,-1,之前那个加油dota形式挺好的
shenpy,怼怼,14,10杀买ig，买对面赢 别墅靠海好吧
スイカ西瓜,无粉丝牌,-1,DOTA2的赛制有点像街霸 靠积分制 杯赛打得多就能进EVO
秋元,无粉丝牌,-1,少侠终于leile
口可口可,怼怼,13,锦衣卫啊
悟空😄,无粉丝牌,-1,兄弟们，今天有比赛吗
仁义无双总司令,怼怼,11,...............
阿联酋谢霆锋,无粉丝牌,-1,划啊
熊熊🐻,怼怼,15,233333
你的微信是我的动力,无粉丝牌,-1,王思聪这么有钱买几个国外的踢了bbk不可以吗
我可以插嘴吗,无粉丝牌,-1,子龙，你怎么用得张飞兵器
walrus9527,无粉丝牌,-1,没收视率，谁出钱？
木头人、有点冷,无粉丝牌,-1,啥b你会用枪？？
渡天,怼怼,10,目前有没有什么新人
天阳,无粉丝牌,-1,几点开呀……
虔诚一世之歌,怼怼,10,v社还真不需要收视率
......,怼怼,1,gg
凝渊,怼怼,4,j
龙神能不能送个饰品,怼怼,7,现在形势，我猜的话，新人很难进到一线队得到大赛经验
龙神勇猛超神,怼怼,5,今天没比赛啊
叫我松柏就好,怼怼,12,6666666666666
NO,无粉丝牌,-1,菜
月神,无粉丝牌,-1,？？？？你怎么这么菜啊
仁义无双总司令,怼怼,11,................
黄翔卡兵怒吃胯下之辱,无粉丝牌,-1,。。。
浅浅心印,无粉丝牌,-1,今天有比赛吗
刀刀刀,怼怼,9,菜
夜夜夜夜夜.,无粉丝牌,-1,V社不需要  俱乐部需要啊
凝渊,怼怼,4,今天没ti
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,今天没比赛
鞋带很松,无粉丝牌,-1,两兄弟
虔诚一世之歌,怼怼,10,全靠本子的钱
newqq_05lz1ti9r,无粉丝牌,-1,双爬
盛德雄名,无粉丝牌,-1,这啥游戏
shenpy,怼怼,14,皮鞋爹看样子生气了，估计打完流畅是肯定没了
鸭子T⑩,怼怼,9,龙神天秀！龙神牛逼！
奋斗,无粉丝牌,-1,66666666
Jor°威廉丶F,怼怼,10,打到人了吗？
一根葱,怼怼,14,你们两兄弟..
烟嘴,无粉丝牌,-1,满血都没给人打倒
死肥宅的天国与地狱,无粉丝牌,-1,今天有比赛吗
沉寂e,怼怼,11,两兄弟
集团军.霸气,怼怼,10,菜
鞋带很松,无粉丝牌,-1,龙神牛壁！龙神天秀（破音）
伯符家的小公瑾,怼怼,14,哈哈哈，你们两个
不与傻瓜论高低,无粉丝牌,-1,龙峰两兄弟
静谧,无粉丝牌,-1,？？？？？？？？
walrus9527,无粉丝牌,-1,加油dota是v社搞的？说什么呢
2284797138yy,怼怼,1,你是真笨，这个游戏不适合你
阿联酋谢霆锋,无粉丝牌,-1,你们两兄弟
2212024195yy,无粉丝牌,-1,不丢人
吴小马,怼怼,6,菜啊
旺旺果冻,怼怼,6,你干嘛要扎进人堆呀 ，小刘紫霞去挨打啊
丨丿邪 灬 君,无粉丝牌,-1,枪都没招的  拿枪打什么
本我,怼怼,8,整整齐齐两兄弟
天凉了,怼怼,4,伏地魔
伯符家的小公瑾,怼怼,14,龙凤双雄
Sweety丶Zn,怼怼,7,说白了就是ace联盟的后遗症
shenpy,怼怼,14,就是不知道fade ddc留不留如果能买波波卡肯定不留
宁无妄,怼怼,13,你不适合混元吧
百无一用是书生,兠兠,9,晚上有小组赛？
鸭子T⑩,怼怼,9,峰哥外卖到了？
沉寂e,怼怼,11,爬呀爬呀过山河
夜夜夜夜夜.,无粉丝牌,-1,战队总要盈利的
cutyLan,怼怼,14,666666666666
donqiudonqiu,怼怼,13,毒来了  没了
スイカ西瓜,无粉丝牌,-1,就是没联赛体制 看不到新人的成长
斌斌,怼怼,10,胖头的炸鸡到了
伯符家的小公瑾,怼怼,14,毒来了
大毛,怼怼,12,1
一二三四五,无粉丝牌,-1,gg
龙神能不能送个饰品,怼怼,7,久而久之，现在这帮老逼真的老了，cndota谁来打
龙神你肛裂了吗,怼怼,7,像什么霸气，国土，老十一这些彩笔赶紧退役
鞋带很松,无粉丝牌,-1,龙峰齐冥
2279299951yy,无粉丝牌,-1,心理素质不行逆风抗压不会
......,怼怼,1,dota新人很少的 天梯前一百好多都是有两个号的选手
一二三四五,无粉丝牌,-1,哈哈
Neimo,哈尼,11,开了压呀，别划了
shenpy,怼怼,14,没人玩才是没新人好不？
Saber,无粉丝牌,-1,把牛栓门口就好了 等下去拿
周宝龙丶Kuanky,怼怼,15,23333
你的微信是我的动力,无粉丝牌,-1,这个14级牌子的带节奏还是牛逼啊
！,无粉丝牌,-1,说霸气菜的大概不是瞎眼
龙神与鲷哥比谁高,怼怼,10,哈哈哈
朴石,怼怼,8,龙神牛壁 龙神天秀
walrus9527,无粉丝牌,-1,有联赛不发工资，谁打
EraGon.do,怼怼,3,woc？就田伯光跑了？
morfeeeee,怼怼,8,龙神NB 龙神天秀
LongBB,无粉丝牌,-1,现在Dota2怎么什么新人玩了
EraGon.do,怼怼,3,万里独行还是厉害啊
shenpy,怼怼,14,霸气刷钱不行这不是问题？
浪客剑心,怼怼,4,辣椒啊
第六天魔王,怼怼,2,去门口把炸鸡偷了吃了啊
鞋带很松,无粉丝牌,-1,万里独行
cs19925,无粉丝牌,-1,龙神好菜啊
十万,无粉丝牌,-1,龙神 你和穿绳一起玩啊
1779171864yy,怼怼,11,bgm
shenpy,怼怼,14,打架c霸气90 刷钱75
donqiudonqiu,怼怼,13,霸气是蠢不是菜，幽鬼都不会出装玩几把
马下惠,无粉丝牌,-1,霸气中规中矩，劣势指望不上
青山青外楼外楼,无粉丝牌,-1,这什么游戏啊
morfeeeee,怼怼,8,龙神天秀
虔诚一世之歌,怼怼,10,霸气本来就不是主刷的 是打架的
渡天,怼怼,10,新手都不肯玩
Neimo,哈尼,11,开了呀，别划了
2212,无粉丝牌,-1,霸气菜不菜 不说 但是确实看不到亮眼的表现
周宝龙丶Kuanky,怼怼,15,2333
shenpy,怼怼,14,霸气幽鬼出挑战可以还行，但是不出辉耀真的蠢
碧水东流,无粉丝牌,-1,开心
OB之王陈一驯,怼怼,10,怼啊。
葱皮,无粉丝牌,-1,做打手
小鱼,无粉丝牌,-1,醉厨
不吹逼的我,怼怼,8,33一个人偷偷玩不带龙神？
1779171864yy,怼怼,11,放bgm啊 龙神
只看SB龙,怼怼,12,2333
shenpy,怼怼,14,还几次对面残血他出辉耀真能打赢的
ฅ(⌯͒• ɪ •⌯͒)ฅ❣,怼怼,9,霸气 。这届最差的c了
院长,怼怼,5,晚上有比赛吗
你的微信是我的动力,无粉丝牌,-1,霸气虚幻啊
天贼,无粉丝牌,-1,开了啊，别划了
年糕君,怼怼,13,233333333
......,怼怼,1,霸气感觉就哈哈哈
「九」「酷唐」·钟灵沧海任逍遥,无粉丝牌,-1,为什么没小地图了
小鱼,无粉丝牌,-1,龙神 给川菜放醉厨
奋斗,无粉丝牌,-1,66666666
奋斗,无粉丝牌,-1,66666666
冯晓龙,无粉丝牌,-1,23333333333333
黄翔卡兵怒吃胯下之辱,无粉丝牌,-1,。。。。
LongBB,无粉丝牌,-1,点子王
龙神你肛裂了吗,怼怼,7,霸气还不菜，刷不起来，中期打架还迷
鸭子T⑩,怼怼,9,6666666
donqiudonqiu,怼怼,13,2333333333333333
砍了一头猪,无粉丝牌,-1,ti今天有比赛么？
333221123,无粉丝牌,-1,666
周宝龙丶Kuanky,怼怼,15,2333
OB之王陈一驯,怼怼,10,捞陈这货。。。。。。。。
在下豆子王,怼怼,23,龙神牛逼
碧水东流,无粉丝牌,-1,看看
年糕君,怼怼,13,233333333
......,怼怼,1,哈哈哈
伯纳乌,怼怼,10,主刷配个拒绝者中单正好啊
阿联酋谢霆锋,无粉丝牌,-1,233333333333333
王者大大?,怼怼,8,新手？我上次看到几个人追着新手喷？别人还要玩？
咖啡,张青,7,6666666
黄翔卡兵怒吃胯下之辱,无粉丝牌,-1,。。。。。
EraGon.do,怼怼,3,独狼还这么跳哈哈哈哈哈哈
年糕君,怼怼,13,你学学
伯符家的小公瑾,怼怼,14,哈哈哈哈
shenpy,怼怼,14,幽鬼分身对输出提升绝对没辉耀高，分身要砍的，幽鬼那个攻速
小飞,怼怼,6,老陈
Am,无粉丝牌,-1,hahahah
4864小妖怪,无粉丝牌,-1,2333
孤独丶烟客,怼怼,13,233333333
吾儿奉先何在,怼怼,13,江湖险恶
yunkklian33,怼怼,5,聊天流
错过！！！,怼怼,11,恶意组队
newqq_05lz1ti9r,无粉丝牌,-1,。。。。。。。。
donqiudonqiu,怼怼,13,23333333333333
安口i,无粉丝牌,-1,6666666
宝塔镇河幺,无粉丝牌,-1,非法组队 举报了
雨忆夕暮,怼怼,10,谈判专家老陈
周宝龙丶Kuanky,怼怼,15,23333
隙年,怼怼,12,666666666666
834033028,无粉丝牌,-1,哈哈哈哈哈哈哈
费斯,怼怼,9,文斗
伯符家的小公瑾,怼怼,14,嘴巴攻击
勿言枫厌路窄江寒,怼怼,6,聊
認嘚,怼怼,15,6666666
年糕君,怼怼,13,233333333
RUA!,怼怼,7,川绳
newqq_05lz1ti9r,无粉丝牌,-1,。。。。。。。。。。。。。。
我可以插嘴吗,无粉丝牌,-1,靠山还行
2309874325yy,无粉丝牌,-1,66666666
BloodPaladin,无粉丝牌,-1,点子王
在下豆子王,怼怼,23,龙神龙神 你这个装备怎么这么丑啊
马下惠,无粉丝牌,-1,外交武侠
......,怼怼,1,怕不是要阴人
修改昵称,怼怼,10,6666666666666
LFC.陳,怼怼,12,1
黄翔卡兵怒吃胯下之辱,无粉丝牌,-1,外交
zhou宝龙.强力不粘锅,怼怼,13,6666666666666
啸速,怼怼,13,。。。。。。。
shenpy,怼怼,14,幽鬼第一件分身输出真的不高，幻象脆攻速慢还要砍人
shae,无粉丝牌,-1,兄弟们这什么游戏啊
奋斗,无粉丝牌,-1,66666666
FZCxiaoXXX,无粉丝牌,-1,外交川
鞋带很松,无粉丝牌,-1,墙头草。。。。。
OddmOmOt,怼怼,6,谈判专家
叫我松柏就好,怼怼,12,川肾牛壁
勿言枫厌路窄江寒,怼怼,6,外交
采蘑菇的小怪兽,怼怼,9,233333333333333
Am,无粉丝牌,-1,谈判专家 老陈
葱皮,无粉丝牌,-1,你哪里分得清人
小飞,怼怼,6,文斗
4864小妖怪,无粉丝牌,-1,笑死我了
年糕君,怼怼,13,233333333
咖啡,张青,7,6666666
childhood,怼怼,12,666666666
奋斗,无粉丝牌,-1,66666666
悟空😄,无粉丝牌,-1,奸雄
EraGon.do,怼怼,3,聊起来，龙神你学到了吗
老兵,Aniu,5,武侠吃鸡？
EVERYTH,怼怼,11,今天斗鸡就是这样挣了个第二
费斯,怼怼,9,指挥起来了
BloodPaladin,无粉丝牌,-1,BGM好啊
云殇,怼怼,16,哈哈哈哈哈哈哈哈
泼洒,怼怼,11,拧绳
费斯,怼怼,9,哈哈哈
childhood,怼怼,12,666666666
疯狂的小龙人,怼怼,17,川菜真香
龙神天秀,怼怼,3,醉厨
勿言枫厌路窄江寒,怼怼,6,哈哈哈哈哈哈哈哈
DAZE,怼怼,9,OB？
倾仙 ~,怼怼,9,川菜
伯符家的小公瑾,怼怼,14,真香
等等,无粉丝牌,-1,这是什么游戏
